id	corpus	emotion	domain
1796	In The Pianist , Polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .	noemotion	moviereview
1803	The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .	joy	moviereview
1807	Despite its shortcomings , Girls Ca n't Swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the French coming-of-age genre .	joy	moviereview
1816	Frida is n't that much different from many a Hollywood romance .	noemotion	moviereview
1819	Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .	joy	moviereview
1838	No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels .	joy	moviereview
1843	There 's a part of us that can not help be entertained by the sight of someone getting away with something .	joy	moviereview
1844	An old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .	joy	moviereview
1845	What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?	joy	moviereview
1849	There are no special effects , and no Hollywood endings .	disgust	moviereview
1855	In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land .	disgust	moviereview
1860	Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .	sadness	moviereview
1865	It really is a shame that more wo n't get an opportunity to embrace small , sweet ` Evelyn . '	sadness	moviereview
1866	I stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .	joy	moviereview
1869	Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .	joy	moviereview
1874	S1M0NE 's satire is not subtle , but it is effective .	joy	moviereview
1877	Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century .	joy	moviereview
1890	The result is more depressing than liberating , but it 's never boring .	sadness	moviereview
1893	It is n't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems .	trust	moviereview
1899	The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer .	joy	moviereview
1906	On the surface a silly comedy , Scotland , PA would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .	joy	moviereview
1915	Jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .	joy	moviereview
1917	Below may not mark Mr. Twohy 's emergence into the mainstream , but his promise remains undiminished .	joy	moviereview
1918	There 's no reason to miss Interview with the Assassin	joy	moviereview
1919	Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .	joy	moviereview
1941	High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .	trust	moviereview
1956	-LRB- Caine -RRB- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .	joy	moviereview
1960	Those who are n't put off by the film 's austerity will find it more than capable of rewarding them .	noemotion	moviereview
1975	If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .	joy	moviereview
1985	This method almost never fails him , and it works superbly here .	joy	moviereview
1991	The filmmakers want nothing else than to show us a good time , and in their cheap , B movie way , they succeed .	joy	moviereview
1994	But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker .	sadness	moviereview
2009	A minor work yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .	joy	moviereview
2015	But not a whit more .	noemotion	moviereview
2017	The movie is hardly a masterpiece , but it does mark Ms. Bullock 's best work in some time .	surprise	moviereview
2023	Hollywood Ending is not show-stoppingly hilarious , but scathingly witty nonetheless .	joy	moviereview
2024	Maybe Thomas Wolfe was right : You ca n't go home again .	sadness	moviereview
2025	A compelling yarn , but not quite a ripping one .	noemotion	moviereview
2028	I 've never bought from telemarketers , but I bought this movie .	joy	moviereview
2030	The funny thing is , I did n't mind all this contrived nonsense a bit .	surprise	moviereview
2036	Raimi and his team could n't have done any better in bringing the story of Spider-Man to the big screen .	joy	moviereview
2038	Well-acted , well-directed and , for all its moodiness , not too pretentious .	joy	moviereview
2042	Ultimately , `` MIB II '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless .	joy	moviereview
2052	This beautifully animated epic is never dull .	joy	moviereview
2057	What Eric Schaeffer has accomplished with Never Again may not , strictly speaking , qualify as revolutionary .	noemotion	moviereview
