id	corpus	emotion	domain
6860	ESPN just assumed I wanted their free magazines 	anger	twitter
1594	Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. 	anger	twitter
419	Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended	anger	twitter
141	There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know	anger	twitter
6880	@reluctantnicko Don't ask, you don't get. Apologies if I've offended you. All due respect Alan, I think you've been fed duff info.	anger	twitter
662	We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick	anger	twitter
274	hitting your children as discipline because you're being quite a raging hypocrite if you're not.	anger	twitter
1101	@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/	anger	twitter
1601	@interception225 you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him.	anger	twitter
1120	@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers	anger	twitter
1090	@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so	anger	twitter
503	I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.	anger	twitter
7005	Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt 	anger	twitter
575	Nahhhhhh @konanplaydirty snap story has got me bussing up 😂😂😂😂😂😂😂😂😂😂😂😂😂😂	anger	twitter
1303	@UN_Women @JustinTrudeau @CanadianPM Trudeau endulging on outrage culture once again. Preaching issues ad hominem,but never quanitfying them	anger	twitter
127	I just love it when people make plans for me without actually including me in this process #rage	anger	twitter
7115	— Self-hatred gives rise to fury, fury to the desire for self-change.	anger	twitter
623	@jaybusbee Well, not Archie. No offense but he's kinda old.	anger	twitter
1280	@JustinRow10 madden is the reason why controllers are snapped	anger	twitter
692	Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.	anger	twitter
155	I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC	anger	twitter
1056	#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .	anger	twitter
93	Your twitter picture just makes me fume.	anger	twitter
1123	@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?	anger	twitter
1149	Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist	anger	twitter
1629	not near my kitchen so unfortunately I cannot do a cooking snap series 🍳	anger	twitter
339	@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔	anger	twitter
170	Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp	anger	twitter
1022	@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter	anger	twitter
890	All Brian does is sleep and aggravate me	anger	twitter
917	I think our defense here at USC is playing well, we just need to fix a few things on offense and we can win the PAC 12 this year'	anger	twitter
402	I guess #bradangelina &gt; #anger &gt; #blacklivesmatter	anger	twitter
1554	Honestly fuming	anger	twitter
121	SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2	anger	twitter
657	Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈	anger	twitter
7104	Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh	anger	twitter
667	@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat	anger	twitter
1521	Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG	anger	twitter
6864	@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp	anger	twitter
1017	@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything	anger	twitter
586	my momma irritate me asking all these questions like gone 😤	anger	twitter
1305	Get to the gym and discover I forgot to put my gym shoes back in my bad 😤  #wwhhyyy	anger	twitter
585	@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*	anger	twitter
470	British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!	anger	twitter
183	I can't even right now #bb18 #rage	anger	twitter
1245	Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz 	anger	twitter
354	@mdivincenzo9 he's stupid, I hate him lol 	anger	twitter
209	Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.	anger	twitter
22	I got a NO RESPONSE again from an #irate customer of #amazon 😞😞\nwhy can't they understand that it's not always amazon fault..\n#carrierfault	anger	twitter
1221	@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and	anger	twitter
6999	@Supergold2002 Terence- got a lot of anger issues from my family and school.	anger	twitter
1112	@MegMuphet I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage	anger	twitter
828	I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection	anger	twitter
191	Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott	anger	twitter
7026	Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs	anger	twitter
326	I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo	anger	twitter
434	I screened my own snap what kind of narcissistic ass would smh	anger	twitter
465	you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended	anger	twitter
6875	Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage	anger	twitter
713	Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst	anger	twitter
737	Lot 100 would give Ghandi road rage	anger	twitter
19	I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn 	anger	twitter
1515	the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.	anger	twitter
1532	#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak	anger	twitter
475	@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-	anger	twitter
489	I wonder what would happen if I were to tell some people the truth #savage #uhoh 	anger	twitter
620	You can't fight the elephants until you have wrestled the pigs. #quoteoftheday 	anger	twitter
1069	no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute	anger	twitter
841	@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. 	anger	twitter
801	Happiness is the best revenge	anger	twitter
1188	some of the casuals tweets that Vic has faved are making me gag 	anger	twitter
1453	@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --	anger	twitter
866	@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. 	anger	twitter
135	@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.	anger	twitter
1621	Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.	anger	twitter
62	So angry I wanna cry😢😢😢	anger	twitter
626	If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.	anger	twitter
938	I hope my hustle don't offend nobody	anger	twitter
1377	How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage	anger	twitter
84	but that was a mistake and a half assed excuse and now here i am burning in hell forever	anger	twitter
306	@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended	anger	twitter
477	When you forget to mention you were bought dreamboys tickets 🙄😂 #raging	anger	twitter
512	@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone	anger	twitter
347	@Alanafergusson snap meee	anger	twitter
7081	@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage	anger	twitter
576	@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer	anger	twitter
1524	Feel the wrath of my air-dropped pamphlets!	anger	twitter
1678	Another loss to city in the cup next 🙈 😂😂 cmon united! 	anger	twitter
7053	no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks	anger	twitter
1557	Everyone is raging	anger	twitter
706	{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}	anger	twitter
1598	Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry	anger	twitter
1534	@lericoo 35. Do you hold a grudge against your ex?	anger	twitter
6947	Thou wilt be as valiant as the wrathful dove, or most magnanimous mouse. William Shakesphere	anger	twitter
1302	@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league	anger	twitter
